code,distance,noise_model,readout_ns,decoder,measure_error,num_shots,logical_error_rate,seconds
surface,11,heron_cnn,800,mwpm,0.045084008455954505,20000,0.50385,20.611613035202026
surface,11,heron_cnn,1000,mwpm,0.04283659147231211,20000,0.5035,20.543051958084106
surface,11,readout_decoherence,200,mwpm,0.2034041393624929,20000,0.5029,28.900030851364136
surface,11,readout_decoherence,400,mwpm,0.07895490215535028,20000,0.50005,22.59365749359131
surface,11,readout_decoherence,600,mwpm,0.05059445028330967,20000,0.4964,16.93988299369812
surface,11,readout_decoherence,800,mwpm,0.045084008455954505,20000,0.5008,20.927074193954468
surface,11,readout_decoherence,1000,mwpm,0.04283659147231211,20000,0.4986,20.58267641067505
surface,13,decoherence_only,200,mwpm,0.2034041393624929,20000,0.50065,41.5495240688324
surface,13,decoherence_only,400,mwpm,0.07895490215535028,20000,0.5003,41.07434916496277
surface,13,decoherence_only,600,mwpm,0.05059445028330967,20000,0.4994,43.37536954879761
surface,13,decoherence_only,800,mwpm,0.045084008455954505,20000,0.49805,27.679816246032715
surface,13,decoherence_only,1000,mwpm,0.04283659147231211,20000,0.5056,44.19424271583557
surface,13,heron_cnn,200,mwpm,0.2034041393624929,20000,0.49415,61.880772829055786
surface,13,heron_cnn,400,mwpm,0.07895490215535028,20000,0.50015,49.17145848274231
surface,13,heron_cnn,600,mwpm,0.05059445028330967,20000,0.50105,50.18244528770447
surface,13,heron_cnn,800,mwpm,0.045084008455954505,20000,0.5001,48.74586462974548
surface,13,heron_cnn,1000,mwpm,0.04283659147231211,20000,0.5042,47.75336503982544
surface,13,readout_decoherence,200,mwpm,0.2034041393624929,20000,0.5008,61.33038353919983
surface,13,readout_decoherence,400,mwpm,0.07895490215535028,20000,0.4978,52.56771755218506
surface,13,readout_decoherence,600,mwpm,0.05059445028330967,20000,0.5001,48.456204414367676
surface,13,readout_decoherence,800,mwpm,0.045084008455954505,20000,0.5016,45.24010419845581
surface,13,readout_decoherence,1000,mwpm,0.04283659147231211,20000,0.5022,45.72272062301636
